"id";"contract_award_id";"contract_naics_description";"contract_award_description";"contract_parentagency";"contract_currentval";"contract_recipient";"contract_naics";"contract_sop";"contract_date";"contract_stateflag";"contract_agencylogo";"contract_recipient_address";"contract_recipient_district"
53;"DACA6500C0034";"WATER SUPPLY AND IRRIGATION SYSTEMS";"ADD WATER SERVICES JACKSON CIRCLE LATRINE";"DEPARTMENT OF DEFENSE (DOD)";5660360.0;"VIRGINIA-AMERICAN WATER COMPAN";221310;"VA";"2001-10-01";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2223 DUKE ST";8
54;"DAAA0996C0018";"ALL OTHER SUPPORT SERVICES";"OBLIGATE O&M FUNDING FOR RATE ADJUSTMENTS.";"DEPARTMENT OF DEFENSE (DOD)";4813.96;"WEST VALLEY ENVIRONMENTAL SERV";561990;"SC";"2019-10-18";"https://upload.wikimedia.org/wikipedia/commons/6/69/Flag_of_South_Carolina.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1933 S CENTENNIAL AVE. SE";0
55;"DAAA0998E0006";"FACILITIES SUPPORT SERVICES";"OPEN BURN TREATMENT FACILITY SITE ASSESSMENT FOR THE DESIGN/BUILD OF FLASH FURNACE FACILITY AT HSAAP.";"DEPARTMENT OF DEFENSE (DOD)";429253000.0;"ORDNANCE SYSTEMS INCORPORATED";561210;"TN";"1998-09-29";"https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Tennessee.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4509 W STONE DR";1
56;"DAAE0701CM016";"MILITARY ARMORED VEHICLE, TANK, AND TANK COMPONENT MANUFACTURING";"200112!001338!2100!AE07  !TACOM - WARREN                  !DAAE0701CM016  !A!N!*!N!                   !20010502!20041231!834476079!824825459!175406842!N!UNITED DEFENSE, L P           !1100 BAIRS ROAD ";"DEPARTMENT OF DEFENSE (DOD)";0.0;"UNITED DEFENSE, L P";336992;"PA";"2001-05-02";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Pennsylvania.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1100 BAIRS ROAD";19
57;"DACA6500C0034";"WATER SUPPLY AND IRRIGATION SYSTEMS";"CUT, REMOVE AND CAP 6"" WATER LINE TRANS PAV";"DEPARTMENT OF DEFENSE (DOD)";5660360.0;"VIRGINIA-AMERICAN WATER COMPAN";221310;"VA";"2001-10-01";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2223 DUKE ST";8
58;"DAAA0998E0006";"FACILITIES SUPPORT SERVICES";"THIS MODIFICATION IS FOR THE MODERNIZATION EFFORT FOR THE PRELIMINARY DESIGN OF A KETTLE DRYING FACILITY.";"DEPARTMENT OF DEFENSE (DOD)";623057000.0;"ORDNANCE SYSTEMS INCORPORATED";561210;"TN";"1998-09-29";"https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Tennessee.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4509 W STONE DR";1
59;"DACA6500C0034";"WATER SUPPLY AND IRRIGATION SYSTEMS";"INCORPORATE DFARS CLAUSE 252.204-7012  SAFEGUARDING COVERED DEFENSE INFORMATION AND CYBER INCIDENT REPORTING (DEC 2019)";"DEPARTMENT OF DEFENSE (DOD)";5632600.0;"VIRGINIA-AMERICAN WATER COMPAN";221310;"VA";"2001-10-01";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2223 DUKE ST";8
60;"DAAA0998E0006";"FACILITIES SUPPORT SERVICES";"THIS MODIFICATION IS FOR THE PACKAGING, CRATING, AND HANDLING FOR 360 POUNDS OF COMP CH6 TO BE DELIVERED TO IOWA ARMY AMMUNITION PLANT IN MIDDLETON, IA TO INCLUDE THE REDUCTION IN PWS B MILESTONE PAYM";"DEPARTMENT OF DEFENSE (DOD)";439188000.0;"ORDNANCE SYSTEMS INCORPORATED";561210;"TN";"1998-09-29";"https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Tennessee.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4509 W STONE DR";1
61;"DAAH0102CR190";"OTHER ELECTRONIC COMPONENT MANUFACTURING";"PROTOTYPE INTEGRATION FACILITY (PIF) TECHNICAL SUPPORT";"DEPARTMENT OF DEFENSE (DOD)";0.0;"JVYS";334419;"AL";"2002-06-17";"https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Alabama.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"7272 GOVERNERS W";5
62;"DAAA0998E0006";"FACILITIES SUPPORT SERVICES";"THIS MODIFICATION IS FOR THE MODERNIZATION EFFORT FOR THE MANUFACTURE OF POTASSIUM NITRATE FROM HSAAP ANSOL.";"DEPARTMENT OF DEFENSE (DOD)";623057000.0;"ORDNANCE SYSTEMS INCORPORATED";561210;"TN";"1998-09-29";"https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Tennessee.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"4509 W STONE DR";1
63;"DABT2301C0030";"ELECTRIC POWER DISTRIBUTION";"ELECTRICAL DISTRIBUTION 2020-2021";"DEPARTMENT OF DEFENSE (DOD)";58104700.0;"NOLIN RURAL ELECTRIC COOPERATIVE CORPORATION";221122;"KY";"2001-05-25";"https://upload.wikimedia.org/wikipedia/commons/8/8d/Flag_of_Kentucky.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"411 RING RD";2
64;"DAAB0702CJ204";"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTUR";"ULO DEOBLIGATION";"DEPARTMENT OF DEFENSE (DOD)";423513000.0;"TEXAS INSTRUMENTS INCORPORATED";334511;"TX";"2002-01-31";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"2501 W UNIVERSITY DR";4
65;"DACA3102C0006";"ELECTRIC POWER DISTRIBUTION";"COST OF SERVICE FEE";"DEPARTMENT OF DEFENSE (DOD)";4993980.0;"RAPPAHANNOCK ELECTRIC COOPERATIVE";221122;"VA";"2002-09-23";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"247 INDUSTRIAL CT";7
66;"DABT3901C4003";"NATURAL GAS DISTRIBUTION";"ONG GAS CONTRACT 1 JAN 20 - 31 DEC 20";"DEPARTMENT OF DEFENSE (DOD)";6034600.0;"ONE GAS, INC.";221210;"OK";"2001-04-03";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"401 N HARVEY AVE";5
67;"DABT3901C4003";"NATURAL GAS DISTRIBUTION";"ONG GAS CONTRACT 1 JAN 20 - 31 DEC 20";"DEPARTMENT OF DEFENSE (DOD)";6018210.0;"ONE GAS, INC.";221210;"OK";"2001-04-03";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"401 N HARVEY AVE";5
68;"DAAD0599C0008";"SEWAGE TREATMENT FACILITIES";"THIS MODIFICATION ADDS INCREMENTAL FUNDING TO THE CITY OF ABERDEEN WATER CAPITAL IMPROVEMENTS CONTRACT DAAD05-99-C-0008 AT THE ABERDEEN PROVING GROUND (APG) ARMY POST.";"DEPARTMENT OF DEFENSE (DOD)";26281300.0;"CITY OF ABERDEEN";221320;"MD";"2000-05-12";"https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Maryland.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"3 WEST BEL AIR AVENUE";2
69;"DAAB0701CC206";"OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING";"200112!004799!2100!AB07  !USA COMMUNICATIONS-ELECTRONICS  !DAAB0701CC206  !A!N!*!N!                   !20010928!20060930!005420245!005420245!001216845!N!ITT INDUSTRIES, INC           !1919 WEST COOK R";"DEPARTMENT OF DEFENSE (DOD)";0.0;"L3HARRIS TECHNOLOGIES, INC.";334290;"IN";"2001-09-28";"https://upload.wikimedia.org/wikipedia/commons/a/ac/Flag_of_Indiana.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"7310 INNOVATION BLVD";3
70;"DAAH2303C0345";"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES";"AIRCRAFT MAINTENANCE CONTRACT";"DEPARTMENT OF DEFENSE (DOD)";575923.0;"ARMY FLEET SUPPORT LLC";541990;"AL";"2003-10-01";"https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Alabama.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1117 DILLY BRANCH RD";2
71;"DAAE3202C0001";"ELECTRIC POWER DISTRIBUTION";"ELECTRICAL DISTRIBUTION SERVICES TO INCLUDE";"DEPARTMENT OF DEFENSE (DOD)";1709440.0;"RED RIVER REDEVELOPMENT AUTHOR";221122;"TX";"2002-02-13";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"107 CHAPEL LANE";4
72;"DAAD0599C0008";"SEWAGE TREATMENT FACILITIES";"THIS MODIFICATION ADDS THE FY 20 COST OF SERVICE AGREEMENT CLINS AND ADDS INCREMENTAL FUNDS TO THE CITY OF ABERDEEN WATER/WASTEWATER CONTRACT DAAD05-99-C-0008 AT THE ABERDEEN PROVING GROUND (APG) ARMY";"DEPARTMENT OF DEFENSE (DOD)";26281300.0;"CITY OF ABERDEEN";221320;"MD";"2000-05-12";"https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Maryland.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"3 WEST BEL AIR AVENUE";2
73;"DAAD1302C0042";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES";"200212!000722!2100!AD13  !USA MATERIEL COMMAND ACQUISITION!DAAD1302C0042  !A!N! !N!                   !20020703!20031216!003644239!003644239!003644239!N!SOUTH BAY SCIENCE AND TECHNOLO!7525 W  81ST STR";"DEPARTMENT OF DEFENSE (DOD)";0.0;"SOUTH BAY SCIENCE AND TECHNOLO";541710;"CA";"2019-10-09";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"7525 W  81ST STREET";35
74;"DAAB1502C0026";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES";"ADDRESS CHANGE MODIFICATION";"DEPARTMENT OF DEFENSE (DOD)";0.0;"L3 SECURITY & DETECTION SYSTEMS, INC.";541710;"MA";"2002-06-28";"https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Massachusetts.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"ONE RADCLIFF RD";5
75;"DAAD1303C0013";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES";"200305!000195!2100!AD13  !USA MATERIEL COMMAND ACQUISITION!DAAD1303C0013  !A!N! !N!                   !20021213!20051212!603732756!603732756!603732756!N!TRSG, INC                     !135 LITTLE QUARR";"DEPARTMENT OF DEFENSE (DOD)";271687.0;"TRSG, INC";541710;"MD";"2002-12-13";"https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Maryland.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"135 LITTLE QUARRY ROAD";8
76;"DAAE0701CN030";"MILITARY ARMORED VEHICLE, TANK, AND TANK COMPONENT MANUFACTURING";"200103!000622!2100!AE07  !TACOM - WARREN                  !DAAE0701CN030  !A!N!*!N!                   !20001208!20030903!834476079!824825459!175406842!N!UNITED DEFENSE, L P           !1100 BAIRS ROAD ";"DEPARTMENT OF DEFENSE (DOD)";70653900.0;"BAE SYSTEMS LAND AND ARMAMENTS INCORPORATED (3796)";336992;"PA";"2000-12-08";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Pennsylvania.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1100 BAIRS RD";10
77;"DAAE0702CT016";"CONSTRUCTION MACHINERY MANUFACTURING";"200212!003801!2100!AE07  !TACOM - WARREN                  !DAAE0702CT016  !A!N! !N!                   !20020919!20041230!040901068!040901068!824825459!N!UNITED DEFENSE LP             !1805 COLEMAN RD ";"DEPARTMENT OF DEFENSE (DOD)";0.0;"BAE SYSTEMS LAND & ARMAMENTS, L.P.";333120;"PA";"2002-09-19";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Pennsylvania.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1100 BAIRS RD";10
78;"DAAD0198C0019";"ELECTRIC POWER DISTRIBUTION";"ELECTRICITY AND MAINT OF DIST SYSTEMS";"DEPARTMENT OF DEFENSE (DOD)";0.0;"WELLTON-MOHAWK IRRIGATION & DR";221122;"AZ";"1999-01-12";"https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Arizona.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"30570 E WELLTON MOHAWK DR";7
79;"DAAH0102CR190";"OTHER ELECTRONIC COMPONENT MANUFACTURING";"PROTOTYPE INTEGRATION FACILITY (PIF) TECHNICAL SUPPORT";"DEPARTMENT OF DEFENSE (DOD)";0.0;"JVYS";334419;"AL";"2002-06-17";"https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Alabama.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"7272 GOVERNORS WEST";5
80;"DABT3901C4003";"NATURAL GAS DISTRIBUTION";"OKLAHOMA NATURAL GAS- INCORPORATED ESSENTIAL CONTRACTOR SERVICES CLAUSES";"DEPARTMENT OF DEFENSE (DOD)";6034600.0;"ONE GAS, INC.";221210;"OK";"2001-04-03";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"401 N HARVEY AVE";5
81;"DAAD1703C0028";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES";"200310!000790!2100!AD17  !USA MATERIEL COMMAND ACQUISITION!DAAD1703C0028  !A!N! !Y!                   !20030326!20050327!031615334!031615334!031615334!N!ECHO TECHNOLOGIES,INC         !5250 CHEROKEE AV";"DEPARTMENT OF DEFENSE (DOD)";0.0;"ECHO TECHNOLOGIES,INC";541710;"VA";"2003-03-26";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"5250 CHEROKEE AVENUE";8
82;"DAAH2302C0192";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"R&D- MODAL TRANSPORTATION: AIR (OPERATIONAL SYSTEMS DEVELOPMENT)";"DEPARTMENT OF DEFENSE (DOD)";0.0;"BELL TEXTRON INC.";336413;"TX";"2002-04-22";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"3255 BELL FLIGHT BLVD";26
83;"DAAD1301C0057";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES";"200112!000704!2100!AD13  !USA MATERIEL COMMAND ACQUISITION!DAAD1301C0057  !A!N!*!N!                   !20010928!20050927!124260030!120753603!120753603!N!ADVANCED ENGINEERING&SCIENCE!5009 CENTENNIAL BO";"DEPARTMENT OF DEFENSE (DOD)";0.0;"PERATON INC.";541710;"CO";"2001-09-28";"https://upload.wikimedia.org/wikipedia/commons/4/46/Flag_of_Colorado.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"5009 CENTENNIAL BLVD";5
84;"DAAH2302C0192";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"R&D- MODAL TRANSPORTATION: AIR (OPERATIONAL SYSTEMS DEVELOPMENT)";"DEPARTMENT OF DEFENSE (DOD)";0.0;"BELL TEXTRON INC.";336413;"TX";"2002-04-22";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"3255 BELL FLIGHT BLVD";26
85;"DAAD0599C0008";"SEWAGE TREATMENT FACILITIES";"THIS MODIFICATION ADDS FUNDS TO THE CITY OF ABERDEEN WATER CAPITAL IMPROVEMENTS CONTRACT DAAD05-99-C-0008 AT THE ABERDEEN PROVING GROUND (APG) ARMY POST.";"DEPARTMENT OF DEFENSE (DOD)";26281300.0;"CITY OF ABERDEEN";221320;"MD";"2000-05-12";"https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Maryland.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"3 WEST BEL AIR AVENUE";2
86;"DAAH0102CR169";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES";"200208!002003!2100!AH01  !USA AVIATION AND MISSILE COMMAND!DAAH0102CR169  !A!N! !N!                   !20020506!20040806!053885604!053885604!053885604!N!TECHNOLOGY SERVICE CORP       !1900 S  SEPULVAD";"DEPARTMENT OF DEFENSE (DOD)";0.0;"TECHNOLOGY SERVICE CORP";541710;"MD";"2002-05-06";"https://upload.wikimedia.org/wikipedia/commons/a/a0/Flag_of_Maryland.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"962 WAYNE AVE STE 800";8
87;"DAAE3202C0001";"ELECTRIC POWER DISTRIBUTION";"ELECTRICAL DISTRIBUTION SERVICES TO INCLUDE";"DEPARTMENT OF DEFENSE (DOD)";1455380.0;"RED RIVER REDEVELOPMENT AUTHOR";221122;"TX";"2002-02-13";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"107 CHAPEL LANE";4
88;"DAAH2302C0006";"AIRCRAFT MANUFACTURING";"MULTIYEAR PRODUCTION CONTRACT FOR UH-60M BLACK HAWK HELICOPTERS.  THE PURPOSE OF THIS MODIFICATION P00620 IS TO UPDATE SECTION B: SUPPLIES OR SERVICES AND PRICES/COSTS IN SUPPORT OF JORDAN, FMS CASE J";"DEPARTMENT OF DEFENSE (DOD)";0.0;"SIKORSKY AIRCRAFT CORPORATION";336411;"CT";"2002-09-26";"https://upload.wikimedia.org/wikipedia/commons/9/96/Flag_of_Connecticut.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6900 MAIN STREET";3
89;"DAAH2302C0192";"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING";"COVID-19 DIB. R&D- MODAL TRANSPORTATION: AIR (OPERATIONAL SYSTEMS DEVELOPMENT)";"DEPARTMENT OF DEFENSE (DOD)";0.0;"BELL TEXTRON INC.";336413;"TX";"2002-04-22";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"3255 BELL FLIGHT BLVD";26
90;"DACA3102C0006";"ELECTRIC POWER DISTRIBUTION";"COST OF SERVICE FEE";"DEPARTMENT OF DEFENSE (DOD)";5033630.0;"RAPPAHANNOCK ELECTRIC COOPERATIVE";221122;"VA";"2002-09-23";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"247 INDUSTRIAL CT";7
91;"DAAE3202C0001";"ELECTRIC POWER DISTRIBUTION";"ELECTRICAL DISTRIBUTION SERVICES TO INCLUDE";"DEPARTMENT OF DEFENSE (DOD)";1709440.0;"RED RIVER REDEVELOPMENT AUTHOR";221122;"TX";"2002-02-13";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Texas.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"107 CHAPEL LANE";4
92;"DAAH0102C0087";"ALL OTHER SUPPORT SERVICES";"IMPROVED BRADLEY ACQUISITION SUBSYSTEM TOW MISSILE LAUNCHER REFURBISHMENT.";"DEPARTMENT OF DEFENSE (DOD)";0.0;"METRIC SYSTEMS CORPORATION";561990;"FL";"2002-05-30";"https://upload.wikimedia.org/wikipedia/commons/f/f7/Flag_of_Florida.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"645 ANCHORS STREET";1
93;"DABD0570C3505";"WATER SUPPLY AND IRRIGATION SYSTEMS";"CITY OF LAWTON - FORT SILL INSTALLATION MONTHLY WATER SERVICE- FY19";"DEPARTMENT OF DEFENSE (DOD)";7116640.0;"CITY OF LAWTON";221310;"OK";"1994-08-15";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"103 SW 4TH ST";4
94;"DABT3901C4003";"NATURAL GAS DISTRIBUTION";"ONG GAS CONTRACT 1 JAN - DEC 2020";"DEPARTMENT OF DEFENSE (DOD)";6018210.0;"ONE GAS, INC.";221210;"OK";"2001-04-03";"https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Oklahoma.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"401 N HARVEY AVE";5
95;"DAAH0102CR190";"OTHER ELECTRONIC COMPONENT MANUFACTURING";"PROTOTYPE INTEGRATION FACILITY (PIF) TECHNICAL SUPPORT";"DEPARTMENT OF DEFENSE (DOD)";0.0;"JVYS";334419;"AL";"2002-06-17";"https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Alabama.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"7272 GOVERNORS WEST";5
96;"DAAH2302C0006";"AIRCRAFT MANUFACTURING";"PRODUCTION CONTRACT FOR UH-60M BLACK HAWK HELICOPTERS.  THE PURPOSE OF THIS MODIFICATION P00620 IS TO UPDATE SECTION B: SUPPLIES OR SERVICES AND PRICES/COSTS IN SUPPORT OF JORDAN, FOREIGN MILITARY SAL";"DEPARTMENT OF DEFENSE (DOD)";3517570000.0;"SIKORSKY AIRCRAFT CORPORATION";336411;"CT";"2002-09-26";"https://upload.wikimedia.org/wikipedia/commons/9/96/Flag_of_Connecticut.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6900 MAIN STREET";3
97;"DAAH0102C0066";"ENGINEERING SERVICES";"200211!002829!2100!AH01  !USA AVIATION AND MISSILE COMMAND!DAAH0102C0066  !A!N! !Y!                   !20020719!20041231!008324949!008324949!004179453!N!TRW INC                       !1 SPACE PARK BLV";"DEPARTMENT OF DEFENSE (DOD)";0.0;"TRW INC";541330;"CA";"2002-07-19";"https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_California.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"1 SPACE PARK BLVD";36
98;"DAAH0102CR193";"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES";"200211!002518!2100!AH01  !USA AVIATION AND MISSILE COMMAND!DAAH0102CR193  !A!N! !N!                   !20020624!20040924!038732173!038732173!038732173!N!DIAMONDBACK VISION, INC       !SUITE 290       ";"DEPARTMENT OF DEFENSE (DOD)";0.0;"DIAMONDBACK VISION, INC";541710;"VA";"2002-06-24";"https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Virginia.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"SUITE 290";8
99;"DACA6301C0009";"NATURAL GAS DISTRIBUTION";"INSTALL 625' GAS LINE AT BLDG. 5502";"DEPARTMENT OF DEFENSE (DOD)";18327200.0;"LIBERTY UTILITIES (PEACH STATE NATURAL GAS) CORP.";221210;"AZ";"2001-09-27";"https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Arizona.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"12725 W INDIAN SCHOOL RD";3
100;"DAAH2302C0006";"AIRCRAFT MANUFACTURING";"THIS MODIFICATION ADDS A BILLING PROVISION FOR CLIN 1010, IN SUPPORT OF THE COLOMBIA AIR FORCE.";"DEPARTMENT OF DEFENSE (DOD)";0.0;"SIKORSKY AIRCRAFT CORPORATION";336411;"CT";"2019-10-15";"https://upload.wikimedia.org/wikipedia/commons/9/96/Flag_of_Connecticut.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"6900 MAIN STREET";3
101;"DAPC4901C0007";"SEWAGE TREATMENT FACILITIES";"WASTEWATER FOR JBER RICHARDSON";"DEPARTMENT OF DEFENSE (DOD)";2742010.0;"MUNICIPALITY OF ANCHORAGE";221320;"AK";"2019-10-01";"https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Alaska.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"3000 ARCTIC BLVD";0
102;"DABK3503C0005";"WATER SUPPLY AND IRRIGATION SYSTEMS";"MODIFICATION FOR RECEPTION STATION BARRACKS PERMIT.";"DEPARTMENT OF DEFENSE (DOD)";171663000.0;"AMERICAN WATER ENTERPRISES, INC.";221310;"NJ";"2003-05-29";"https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_New_Jersey.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"330 FELLOWSHIP RD STE 300";3
103;"DABK3503C0005";"WATER SUPPLY AND IRRIGATION SYSTEMS";"WATER CONTRACT- INCREMENTALLY FUND CONTRACT YEAR EIGHTEEN(18) FOR PERFORMANCE PERIOD 01 JANUARY 2020 THRU 31 MARCH 2020 AND UPDATE THE WAGE DETERMINATIONS.";"DEPARTMENT OF DEFENSE (DOD)";171663000.0;"AMERICAN WATER ENTERPRISES, INC.";221310;"NJ";"2003-05-29";"https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_New_Jersey.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"330 FELLOWSHIP RD STE 300";3
104;"DABK3503C0005";"WATER SUPPLY AND IRRIGATION SYSTEMS";"WATER AND WASTEWATER PRIVATIZATION- MONTHLY CHARGES LINE OF ACCOUNTING (LOA)CHANGE FOR FY20 FUNDING AND TO INCORPORATE FEDERAL ACQUISITION REGULATION  (FAR) CLAUSE 52.204-25.";"DEPARTMENT OF DEFENSE (DOD)";171663000.0;"AMERICAN WATER ENTERPRISES, INC.";221310;"NJ";"2003-05-29";"https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_New_Jersey.svg";"https://upload.wikimedia.org/wikipedia/commons/3/37/USDA_logo.png";"330 FELLOWSHIP RD STE 300";3
