contrib_id,org_name,candidate_cand_crp_id
American%20Crystal%20Sugar--N00024870,American Crystal Sugar,N00024870
American%20Crystal%20Sugar--N00026631,American Crystal Sugar,N00026631
American%20Crystal%20Sugar--N00026926,American Crystal Sugar,N00026926
American%20Crystal%20Sugar--N00027035,American Crystal Sugar,N00027035
American%20Crystal%20Sugar--N00027459,American Crystal Sugar,N00027459
American%20Crystal%20Sugar--N00027623,American Crystal Sugar,N00027623
American%20Crystal%20Sugar--N00028073,American Crystal Sugar,N00028073
American%20Crystal%20Sugar--N00029736,American Crystal Sugar,N00029736
American%20Crystal%20Sugar--N00030196,American Crystal Sugar,N00030196
American%20Crystal%20Sugar--N00030490,American Crystal Sugar,N00030490
American%20Crystal%20Sugar--N00030642,American Crystal Sugar,N00030642
American%20Crystal%20Sugar--N00030676,American Crystal Sugar,N00030676
American%20Crystal%20Sugar--N00030770,American Crystal Sugar,N00030770
American%20Crystal%20Sugar--N00031128,American Crystal Sugar,N00031128
American%20Crystal%20Sugar--N00031933,American Crystal Sugar,N00031933
American%20Crystal%20Sugar--N00032457,American Crystal Sugar,N00032457
American%20Crystal%20Sugar--N00033274,American Crystal Sugar,N00033274
American%20Crystal%20Sugar--N00033410,American Crystal Sugar,N00033410
American%20Crystal%20Sugar--N00033474,American Crystal Sugar,N00033474
American%20Crystal%20Sugar--N00033539,American Crystal Sugar,N00033539
American%20Crystal%20Sugar--N00033720,American Crystal Sugar,N00033720
American%20Crystal%20Sugar--N00033987,American Crystal Sugar,N00033987
American%20Crystal%20Sugar--N00034068,American Crystal Sugar,N00034068
American%20Crystal%20Sugar--N00035282,American Crystal Sugar,N00035282
American%20Crystal%20Sugar--N00035527,American Crystal Sugar,N00035527
American%20Crystal%20Sugar--N00036018,American Crystal Sugar,N00036018
American%20Crystal%20Sugar--N00036107,American Crystal Sugar,N00036107
American%20Crystal%20Sugar--N00036158,American Crystal Sugar,N00036158
American%20Crystal%20Sugar--N00036274,American Crystal Sugar,N00036274
American%20Crystal%20Sugar--N00036403,American Crystal Sugar,N00036403
American%20Crystal%20Sugar--N00036409,American Crystal Sugar,N00036409
American%20Crystal%20Sugar--N00037003,American Crystal Sugar,N00037003
American%20Crystal%20Sugar--N00037019,American Crystal Sugar,N00037019
American%20Crystal%20Sugar--N00037260,American Crystal Sugar,N00037260
American%20Crystal%20Sugar--N00037422,American Crystal Sugar,N00037422
American%20Crystal%20Sugar--N00037442,American Crystal Sugar,N00037442
American%20Crystal%20Sugar--N00038260,American Crystal Sugar,N00038260
American%20Crystal%20Sugar--N00038601,American Crystal Sugar,N00038601
American%20Crystal%20Sugar--N00038809,American Crystal Sugar,N00038809
American%20Crystal%20Sugar--N00039327,American Crystal Sugar,N00039327
American%20Crystal%20Sugar--N00040559,American Crystal Sugar,N00040559
American%20Crystal%20Sugar--N00040733,American Crystal Sugar,N00040733
American%20Crystal%20Sugar--N00040933,American Crystal Sugar,N00040933
American%20Crystal%20Sugar--N00041335,American Crystal Sugar,N00041335
American%20Crystal%20Sugar--N00041702,American Crystal Sugar,N00041702
American%20Crystal%20Sugar--N00041954,American Crystal Sugar,N00041954
American%20Crystal%20Sugar--N00042114,American Crystal Sugar,N00042114
American%20Crystal%20Sugar--N00042282,American Crystal Sugar,N00042282
American%20Crystal%20Sugar--N00042458,American Crystal Sugar,N00042458
American%20Crystal%20Sugar--N00042868,American Crystal Sugar,N00042868
American%20Crystal%20Sugar--N00042894,American Crystal Sugar,N00042894
American%20Crystal%20Sugar--N00043207,American Crystal Sugar,N00043207
American%20Crystal%20Sugar--N00043541,American Crystal Sugar,N00043541
American%20Crystal%20Sugar--N00044065,American Crystal Sugar,N00044065
American%20Dental%20Assn--N00001102,American Dental Assn,N00001102
American%20Dental%20Assn--N00005736,American Dental Assn,N00005736
American%20Dental%20Assn--N00006263,American Dental Assn,N00006263
American%20Dental%20Assn--N00006671,American Dental Assn,N00006671
American%20Dental%20Assn--N00030771,American Dental Assn,N00030771
American%20Dental%20Assn--N00033932,American Dental Assn,N00033932
American%20Dental%20Assn--N00039090,American Dental Assn,N00039090
American%20Dental%20Assn--N00042164,American Dental Assn,N00042164
American%20Development%20Corp--N00030957,American Development Corp,N00030957
American%20Electric%20Power--N00028152,American Electric Power,N00028152
American%20Electric%20Power--N00029574,American Electric Power,N00029574
American%20Family%20Insurance--N00026914,American Family Insurance,N00026914
American%20Federation%20of%20Government%20Employees--N00037036,American Federation of Government Employees,N00037036
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00000179,American Federation of State/Cnty/Munic Employees,N00000179
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00001102,American Federation of State/Cnty/Munic Employees,N00001102
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00001813,American Federation of State/Cnty/Munic Employees,N00001813
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00002147,American Federation of State/Cnty/Munic Employees,N00002147
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00002674,American Federation of State/Cnty/Munic Employees,N00002674
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00003225,American Federation of State/Cnty/Munic Employees,N00003225
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00004724,American Federation of State/Cnty/Munic Employees,N00004724
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00004884,American Federation of State/Cnty/Munic Employees,N00004884
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00005818,American Federation of State/Cnty/Munic Employees,N00005818
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00006023,American Federation of State/Cnty/Munic Employees,N00006023
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00006671,American Federation of State/Cnty/Munic Employees,N00006671
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00006789,American Federation of State/Cnty/Munic Employees,N00006789
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00006897,American Federation of State/Cnty/Munic Employees,N00006897
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00008122,American Federation of State/Cnty/Munic Employees,N00008122
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00012942,American Federation of State/Cnty/Munic Employees,N00012942
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00013855,American Federation of State/Cnty/Munic Employees,N00013855
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00024870,American Federation of State/Cnty/Munic Employees,N00024870
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00024871,American Federation of State/Cnty/Munic Employees,N00024871
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00025284,American Federation of State/Cnty/Munic Employees,N00025284
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00026686,American Federation of State/Cnty/Munic Employees,N00026686
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00026790,American Federation of State/Cnty/Munic Employees,N00026790
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00026914,American Federation of State/Cnty/Munic Employees,N00026914
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00026926,American Federation of State/Cnty/Munic Employees,N00026926
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00026961,American Federation of State/Cnty/Munic Employees,N00026961
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00027035,American Federation of State/Cnty/Munic Employees,N00027035
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00027514,American Federation of State/Cnty/Munic Employees,N00027514
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00027741,American Federation of State/Cnty/Munic Employees,N00027741
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00028073,American Federation of State/Cnty/Munic Employees,N00028073
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00029260,American Federation of State/Cnty/Munic Employees,N00029260
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00029513,American Federation of State/Cnty/Munic Employees,N00029513
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00030191,American Federation of State/Cnty/Munic Employees,N00030191
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00030196,American Federation of State/Cnty/Munic Employees,N00030196
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00030418,American Federation of State/Cnty/Munic Employees,N00030418
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00030600,American Federation of State/Cnty/Munic Employees,N00030600
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00030642,American Federation of State/Cnty/Munic Employees,N00030642
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00030650,American Federation of State/Cnty/Munic Employees,N00030650
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00031557,American Federation of State/Cnty/Munic Employees,N00031557
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00031933,American Federation of State/Cnty/Munic Employees,N00031933
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00032019,American Federation of State/Cnty/Munic Employees,N00032019
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00033316,American Federation of State/Cnty/Munic Employees,N00033316
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00033474,American Federation of State/Cnty/Munic Employees,N00033474
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00034068,American Federation of State/Cnty/Munic Employees,N00034068
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00034547,American Federation of State/Cnty/Munic Employees,N00034547
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00034639,American Federation of State/Cnty/Munic Employees,N00034639
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00035451,American Federation of State/Cnty/Munic Employees,N00035451
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00036107,American Federation of State/Cnty/Munic Employees,N00036107
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00036158,American Federation of State/Cnty/Munic Employees,N00036158
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00037019,American Federation of State/Cnty/Munic Employees,N00037019
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00037422,American Federation of State/Cnty/Munic Employees,N00037422
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00038450,American Federation of State/Cnty/Munic Employees,N00038450
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00038809,American Federation of State/Cnty/Munic Employees,N00038809
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00040597,American Federation of State/Cnty/Munic Employees,N00040597
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00040933,American Federation of State/Cnty/Munic Employees,N00040933
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00041702,American Federation of State/Cnty/Munic Employees,N00041702
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00042282,American Federation of State/Cnty/Munic Employees,N00042282
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00042581,American Federation of State/Cnty/Munic Employees,N00042581
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00042894,American Federation of State/Cnty/Munic Employees,N00042894
American%20Federation%20of%20State/Cnty/Munic%20Employees--N00043207,American Federation of State/Cnty/Munic Employees,N00043207
American%20Federation%20of%20Teachers--N00000179,American Federation of Teachers,N00000179
American%20Federation%20of%20Teachers--N00001102,American Federation of Teachers,N00001102
American%20Federation%20of%20Teachers--N00001692,American Federation of Teachers,N00001692
American%20Federation%20of%20Teachers--N00001799,American Federation of Teachers,N00001799
American%20Federation%20of%20Teachers--N00002147,American Federation of Teachers,N00002147
American%20Federation%20of%20Teachers--N00002674,American Federation of Teachers,N00002674
American%20Federation%20of%20Teachers--N00004724,American Federation of Teachers,N00004724
American%20Federation%20of%20Teachers--N00004884,American Federation of Teachers,N00004884
American%20Federation%20of%20Teachers--N00006671,American Federation of Teachers,N00006671
American%20Federation%20of%20Teachers--N00006701,American Federation of Teachers,N00006701
American%20Federation%20of%20Teachers--N00009604,American Federation of Teachers,N00009604
American%20Federation%20of%20Teachers--N00009724,American Federation of Teachers,N00009724
American%20Federation%20of%20Teachers--N00013817,American Federation of Teachers,N00013817
American%20Federation%20of%20Teachers--N00024842,American Federation of Teachers,N00024842
American%20Federation%20of%20Teachers--N00024870,American Federation of Teachers,N00024870
American%20Federation%20of%20Teachers--N00025284,American Federation of Teachers,N00025284
American%20Federation%20of%20Teachers--N00026914,American Federation of Teachers,N00026914
American%20Federation%20of%20Teachers--N00026961,American Federation of Teachers,N00026961
American%20Federation%20of%20Teachers--N00027060,American Federation of Teachers,N00027060
American%20Federation%20of%20Teachers--N00030196,American Federation of Teachers,N00030196
American%20Federation%20of%20Teachers--N00030581,American Federation of Teachers,N00030581
American%20Federation%20of%20Teachers--N00030650,American Federation of Teachers,N00030650
American%20Federation%20of%20Teachers--N00030709,American Federation of Teachers,N00030709
American%20Federation%20of%20Teachers--N00032019,American Federation of Teachers,N00032019
American%20Federation%20of%20Teachers--N00033316,American Federation of Teachers,N00033316
American%20Federation%20of%20Teachers--N00033449,American Federation of Teachers,N00033449
American%20Federation%20of%20Teachers--N00033474,American Federation of Teachers,N00033474
American%20Federation%20of%20Teachers--N00034068,American Federation of Teachers,N00034068
American%20Federation%20of%20Teachers--N00034547,American Federation of Teachers,N00034547
American%20Federation%20of%20Teachers--N00034549,American Federation of Teachers,N00034549
American%20Federation%20of%20Teachers--N00035451,American Federation of Teachers,N00035451
American%20Federation%20of%20Teachers--N00036018,American Federation of Teachers,N00036018
American%20Federation%20of%20Teachers--N00036107,American Federation of Teachers,N00036107
American%20Federation%20of%20Teachers--N00036158,American Federation of Teachers,N00036158
American%20Federation%20of%20Teachers--N00038601,American Federation of Teachers,N00038601
American%20Federation%20of%20Teachers--N00041702,American Federation of Teachers,N00041702
American%20Federation%20of%20Teachers--N00042581,American Federation of Teachers,N00042581
American%20Federation%20of%20Teachers--N00043207,American Federation of Teachers,N00043207
American%20Financial%20Group--N00003682,American Financial Group,N00003682
American%20Financial%20Group--N00003689,American Financial Group,N00003689
American%20Financial%20Group--N00033310,American Financial Group,N00033310
American%20Financial%20Services%20Assn--N00031557,American Financial Services Assn,N00031557
American%20Forest%20&%20Paper%20Assn--N00035527,American Forest & Paper Assn,N00035527
American%20Gas%20Assn--N00026050,American Gas Assn,N00026050
American%20Health%20Care%20Assn--N00031129,American Health Care Assn,N00031129
American%20Health%20Care%20Assn--N00033449,American Health Care Assn,N00033449
American%20Hospital%20Assn--N00001003,American Hospital Assn,N00001003
American%20Hospital%20Assn--N00004403,American Hospital Assn,N00004403
American%20Hospital%20Assn--N00027060,American Hospital Assn,N00027060
American%20Hospital%20Assn--N00027514,American Hospital Assn,N00027514
American%20Hospital%20Assn--N00037422,American Hospital Assn,N00037422
American%20Hospital%20Assn--N00038601,American Hospital Assn,N00038601
American%20Hospital%20Assn--N00043207,American Hospital Assn,N00043207
American%20Hotel%20&%20Lodging%20Assn--N00000515,American Hotel & Lodging Assn,N00000515
American%20Hotel%20&%20Lodging%20Assn--N00001102,American Hotel & Lodging Assn,N00001102
American%20Hotel%20&%20Lodging%20Assn--N00001193,American Hotel & Lodging Assn,N00001193
